ZIP/Location,CDI,Response_Count,Hypocentral_Distance,Latitude,Longitude,City,State
29045,2.2,8,10,34.1874,-80.8158,Elgin,SC
29078,2.5,3,6,34.1906,-80.7041,Lugoff,SC
29201,2.0,1,34,33.9856,-81.0289,Columbia,SC
29212,2.0,1,42,34.0806,-81.1687,Columbia,SC
29223,2.2,1,16,34.056,-80.844,Columbia,SC
29229,2.7,1,16,34.1419,-80.8922,Columbia,SC
29445,1.0,1,144,32.9968,-79.9879,Goose Creek,SC
29464,2.0,1,167,32.8208,-79.8567,Mount Pleasant,SC
29485,3.1,1,141,32.9497,-80.1969,Summerville,SC
33765,2.0,1,711,27.9753,-82.7463,Clearwater,FL
