ZIP/Location,CDI,Response_Count,Hypocentral_Distance,Latitude,Longitude,City,State
29036,2.1,21,55,34.1465,-81.3335,Chapin,SC
29037,2.5,1,106,34.2304,-81.8813,Chappells,SC
29040,2.9,12,29,34.0348,-80.4496,Dalzell,SC
29044,4.0,12,27,33.9218,-80.6883,Eastover,SC
29045,4.5,149,8,34.1874,-80.8158,Elgin,SC
29053,3.1,9,52,33.8214,-81.1105,Gaston,SC
29054,3.3,8,65,33.9285,-81.3778,Gilbert,SC
29058,3.2,5,42,34.5469,-80.7476,Heath Springs,SC
29061,3.5,17,34,33.8766,-80.8506,Hopkins,SC
29063,3.0,43,43,34.1406,-81.2033,Irmo,SC
29067,3.4,17,46,34.5494,-80.5329,Kershaw,SC
29070,3.1,3,72,33.8862,-81.44,Leesville,SC
29072,3.1,101,53,33.9905,-81.266,Lexington,SC
29073,3.4,77,56,33.8923,-81.2371,Lexington,SC
29075,2.7,1,59,34.2011,-81.3763,Little Mountain,SC
29078,4.6,108,4,34.1906,-80.7041,Lugoff,SC
29080,2.2,1,62,34.0065,-80.079,Lynchburg,SC
29101,3.1,1,57,34.49,-80.247,MC Bee,SC
29112,2.0,2,68,33.6244,-81.092,North,SC
29118,3.4,1,68,33.5653,-80.8912,Orangeburg,SC
29123,3.6,5,66,33.7656,-81.2602,Pelion,SC
29126,2.5,2,66,34.3205,-81.422,Pomaria,SC
29127,2.2,2,72,34.1779,-81.5147,Prosperity,SC
29128,3.1,10,19,34.0853,-80.5381,Rembert,SC
29129,2.0,1,94,33.8249,-81.6626,Ridge Spring,SC
29130,3.5,29,23,34.3266,-80.8905,Ridgeway,SC
29135,2.4,6,51,33.7089,-80.8372,Saint Matthews,SC
29137,2.2,1,84,33.5922,-81.3317,Salley,SC
29138,2.0,3,99,34.0425,-81.7945,Saluda,SC
29142,2.7,1,80,33.4574,-80.5279,Santee,SC
29146,2.7,2,89,33.502,-81.2796,Springfield,SC
29150,2.8,3,47,33.8727,-80.3538,Sumter,SC
29152,3.1,3,32,33.9753,-80.4672,Shaw A F B,SC
29153,2.9,5,44,33.9672,-80.3114,Sumter,SC
29154,2.8,5,42,33.8761,-80.4342,Sumter,SC
29160,2.5,3,58,33.7322,-81.0878,Swansea,SC
29168,2.0,1,37,33.8599,-80.5523,Wedgefield,SC
29169,3.1,44,39,33.9971,-81.0979,West Columbia,SC
29170,3.2,33,46,33.9387,-81.1455,West Columbia,SC
29172,3.1,10,42,33.9077,-81.0718,West Columbia,SC
29175,3.4,1,31,34.4335,-80.6015,Westville,SC
29178,2.7,1,84,34.4681,-81.5669,Whitmire,SC
29180,3.3,15,41,34.377,-81.1011,Winnsboro,SC
29201,3.2,72,34,33.9856,-81.0289,Columbia,SC
29203,3.1,37,30,34.1047,-81.0455,Columbia,SC
29204,3.1,34,29,34.0292,-80.9996,Columbia,SC
29205,3.0,49,31,33.9899,-80.997,Columbia,SC
29206,3.2,41,26,34.0238,-80.9541,Columbia,SC
29207,2.8,5,26,34.0108,-80.9395,Columbia,SC
29208,3.1,3,33,33.9984,-81.028,Columbia,SC
29209,3.2,46,31,33.9459,-80.944,Columbia,SC
29210,3.0,37,37,34.043,-81.1098,Columbia,SC
29212,2.8,42,41,34.0806,-81.1687,Columbia,SC
29223,3.7,91,16,34.056,-80.844,Columbia,SC
29229,3.8,93,15,34.1419,-80.8922,Columbia,SC
29301,3.1,1,145,34.9356,-82.0114,Spartanburg,SC
29302,1.0,1,130,34.8936,-81.8424,Spartanburg,SC
29306,3.6,2,136,34.896,-81.9215,Spartanburg,SC
29332,1.0,1,115,34.2759,-81.9791,Cross Hill,SC
29335,2.0,1,121,34.6576,-81.9041,Enoree,SC
29356,2.0,1,177,35.1437,-82.2634,Landrum,SC
29360,2.0,2,126,34.4946,-82.043,Laurens,SC
29370,2.2,1,115,34.3514,-81.9603,Mountville,SC
29406,2.0,1,151,32.9312,-80.0318,Charleston,SC
29420,2.0,1,148,32.9342,-80.0996,North Charleston,SC
29445,2.5,1,146,32.9968,-79.9879,Goose Creek,SC
29492,3.8,1,158,32.9216,-79.8827,Charleston,SC
29501,2.0,1,83,34.2081,-79.8242,Florence,SC
29510,1.0,1,130,33.4517,-79.6076,Andrews,SC
29520,3.1,2,92,34.6633,-79.9187,Cheraw,SC
29526,2.6,1,165,33.8744,-78.9728,Conway,SC
29532,3.4,1,81,34.2839,-79.8526,Darlington,SC
29550,2.9,11,65,34.3983,-80.077,Hartsville,SC
29565,3.4,1,114,34.3566,-79.5027,Latta,SC
29568,2.0,2,183,33.8874,-78.7673,Longs,SC
29569,2.7,1,168,34.0348,-78.9048,Loris,SC
29575,2.0,1,173,33.6289,-78.9729,Myrtle Beach,SC
29576,2.1,1,168,33.5667,-79.0505,Murrells Inlet,SC
29579,2.2,1,172,33.7507,-78.9287,Myrtle Beach,SC
29585,2.7,1,167,33.4697,-79.1242,Pawleys Island,SC
29593,3.1,2,87,34.4784,-79.8605,Society Hill,SC
29601,2.0,2,171,34.8476,-82.4025,Greenville,SC
29605,2.1,2,166,34.779,-82.3823,Greenville,SC
29607,2.5,2,163,34.8116,-82.3323,Greenville,SC
29615,2.3,5,162,34.8556,-82.2955,Greenville,SC
29620,1.0,1,156,34.1804,-82.4212,Abbeville,SC
29621,2.0,4,175,34.4374,-82.6086,Anderson,SC
29624,4.5,2,177,34.4374,-82.6261,Anderson,SC
29625,2.0,1,191,34.5606,-82.7587,Anderson,SC
29627,1.0,1,165,34.5189,-82.4777,Belton,SC
29630,1.0,1,200,34.7403,-82.7983,Central,SC
29631,2.0,1,200,34.6807,-82.8161,Clemson,SC
29645,2.0,1,137,34.5898,-82.1323,Gray Court,SC
29649,2.0,2,130,34.243,-82.1434,Greenwood,SC
29650,1.0,1,162,34.8976,-82.2583,Greer,SC
29651,1.0,1,156,34.8332,-82.2312,Greer,SC
29654,1.0,1,153,34.4674,-82.358,Honea Path,SC
29680,2.0,3,154,34.6884,-82.2909,Simpsonville,SC
29681,2.6,3,152,34.7692,-82.2241,Simpsonville,SC
29687,2.0,1,172,34.9796,-82.3267,Taylors,SC
29689,2.0,1,202,34.5353,-82.8829,Townville,SC
29691,1.0,1,226,34.7876,-83.075,Walhalla,SC
29696,2.0,1,219,34.7608,-83.0066,West Union,SC
29704,2.2,1,75,34.8275,-80.9188,Catawba,SC
29707,2.2,1,91,34.9808,-80.8571,Fort Mill,SC
29708,2.0,2,100,35.047,-80.9861,Fort Mill,SC
29709,3.1,1,84,34.7261,-80.0979,Chesterfield,SC
29710,3.4,1,113,35.1024,-81.218,Clover,SC
29715,2.2,1,95,35.0103,-80.9279,Fort Mill,SC
29720,2.8,13,64,34.745,-80.737,Lancaster,SC
29728,2.9,2,72,34.7677,-80.4133,Pageland,SC
29732,3.1,1,94,34.97,-81.0801,Rock Hill,SC
29741,3.1,1,79,34.7323,-80.2012,Ruby,SC
29801,2.0,4,109,33.5847,-81.6895,Aiken,SC
29803,2.2,9,119,33.4567,-81.7028,Aiken,SC
29805,3.3,2,100,33.6555,-81.6216,Aiken,SC
29824,2.2,1,125,33.8144,-82.016,Edgefield,SC
29829,2.4,2,122,33.581,-81.8557,Graniteville,SC
29832,4.8,1,107,33.8011,-81.8017,Johnston,SC
29841,1.0,1,132,33.5261,-81.939,North Augusta,SC
29842,3.2,2,132,33.4433,-81.8677,Beech Island,SC
29847,2.2,1,116,33.6979,-81.8599,Trenton,SC
29860,2.0,2,130,33.6111,-81.9759,North Augusta,SC
29907,2.0,2,190,32.4482,-80.6326,Ladys Island,SC
30518,3.8,1,304,34.1318,-84.0259,Buford,GA
30534,2.0,1,316,34.44,-84.1504,Dawsonville,GA
30813,4.8,1,158,33.4722,-82.2223,Grovetown,GA
30814,2.9,1,167,33.443,-82.3138,Harlem,GA
30815,2.7,1,160,33.2743,-82.0925,Hephzibah,GA
30901,2.0,3,139,33.4322,-81.955,Augusta,GA
30904,3.1,1,141,33.477,-82.0129,Augusta,GA
30905,2.0,1,164,33.3635,-82.2154,Augusta,GA
30906,2.0,1,147,33.3451,-81.9748,Augusta,GA
30909,2.2,1,147,33.4718,-82.0852,Augusta,GA
32413,1.0,1,649,30.3073,-85.9111,Panama City Beach,FL
34108,3.8,1,884,26.2441,-81.8061,Naples,FL
38401,3.4,1,597,35.6265,-87.0183,Columbia,TN
39443,3.4,1,825,31.7071,-89.0638,Laurel,MS
40207,3.4,1,634,38.2637,-85.6559,Louisville,KY
46268,3.8,1,802,39.8969,-86.2316,Indianapolis,IN
46793,2.0,1,893,41.4606,-85.0193,Waterloo,IN
48450,2.2,1,1020,43.2525,-82.5392,Lexington,MI
60610,2.0,1,1051,41.9004,-87.6369,Chicago,IL
71701,2.7,1,1124,33.6041,-92.8603,Camden,AR
71842,3.1,1,1251,33.8976,-94.2803,Horatio,AR
